#HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W29,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,EU31_UKX,EU/EEA,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W30,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,EU31_UKX,EU/EEA,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W31,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,EU31_UKX,EU/EEA,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W32,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,EU31_UKX,EU/EEA,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W33,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,DE,Germany,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,EU31_UKX,EU/EEA,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W34,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,DE,Germany,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,EU31_UKX,EU/EEA,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W35,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,DE,Germany,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,EU31_UKX,EU/EEA,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W36,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,DE,Germany,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,EE,Estonia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,ES,Spain,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,EU31_UKX,EU/EEA,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,FI,Finland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,IE,Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,NL,Netherlands,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,SI,Slovenia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,UKL,Wales,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,UKM,Scotland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W37,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W38,BE,Belgium,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2014-W38,BG,Bulgaria,0,
